,tenure
3594,12.62769
6035,42.05546
6852,70.62716
8705,52.38257
4177,1.60558
1308,3.551651444
3452,6.416264
3695,3.992629
4242,6.470869
2198,14.1687
4425,1.78963
6150,67.89181
943,1.550579619
822,14.37727698
5005,38.69991
6612,63.27825
8356,58.4866
5619,53.27752
4547,6.214398
2538,15.02441
5207,59.01526
9514,58.66601
9009,68.99606
3054,3.678847
3675,33.6803
7776,42.73824
7218,61.11248
6722,62.60334
3300,4.459961
3310,6.365101
7221,59.94749
8519,62.8566
5954,46.82488
832,7.542749465
3462,21.45305
7643,50.89092
54,12.07970325
3451,5.360574
6305,53.18909
1481,7.154371452
4873,17.8565
8038,60.15609
3335,17.4113
6016,50.20686
4926,17.61732
5797,69.14535
9831,66.2578
5083,70.49957
6645,54.97349
5490,62.16298
768,6.541066702
2065,9.602383
9500,70.41272
7311,53.07792
8477,67.60425
4524,7.461144
2717,9.499599
2079,9.881597
8914,55.02079
951,1.59959844
8058,66.1916
2482,20.87424
1759,3.752354376
4422,9.49754
6704,71.20279
5182,66.13511
8533,55.55389
3701,4.434036
4243,9.079335
688,8.019086021
3432,9.204657
4944,4.197945
966,11.20984456
9484,64.95028
2713,9.328119
4757,5.192447
9545,51.19742
6320,54.01597
5975,45.09378
3572,5.27717
5299,44.23945
1990,6.217715978
1205,5.441479864
4971,14.74826
6783,49.27633
3600,16.05802
6490,68.47895
8609,70.45931
9978,59.33902
8070,60.24235
8577,70.68543
7973,65.40394
1625,4.589210527
536,5.207179461
8766,45.66396
7970,69.63521
4212,8.925564
6456,71.60926
3507,2.857213
8393,70.99616
7112,71.83307
2708,9.026366
5031,67.11782
6514,39.65071
4662,5.188006
4021,10.30326
1854,19.79804917
9425,71.94719
2872,6.699323
3030,8.74736
1645,4.261408572
3417,3.944467
3476,10.89627
9552,66.4489
1792,1.796607335
3797,4.636111
3368,12.82008
7196,66.74885
9641,52.4705
5109,42.73326
6024,55.20008
8795,68.93363
9294,64.11559
126,4.627672042
5959,55.47474
3876,12.7637
4451,5.452285
7147,69.86009
3531,14.70766
827,11.08306586
7790,65.61344
984,9.485268741
7783,68.59441
2443,2.608423
8554,62.84343
345,8.381515693
814,4.455386749
6166,68.33092
5779,56.32645
2116,19.72758
793,4.208227552
6898,51.95478
2674,10.81514
94,18.38404445
4225,5.129202
3756,2.560691
2891,4.63962
2371,3.290431
9388,57.27176
3228,10.71719
7863,68.01321
6359,67.4011
9196,61.42667
7326,49.61909
6028,61.99036
1865,15.18780416
4612,1.921112
2645,1.99818
2243,8.492902
5373,62.82387
2336,18.65137
950,2.253077812
1120,10.92511005
2204,19.68549
419,6.325942162
922,14.31596419
8669,66.90749
5408,67.64041
5788,63.66434
5742,60.16687
7667,68.3119
5567,41.8312
8135,71.12548
1202,13.3451101
5765,52.29353
8389,56.43572
1970,19.13168856
4018,19.70995
3687,9.47414
1997,6.22614246
4033,3.983529
1248,2.694014031
2192,17.98438
2712,7.359812
2190,4.836004
4670,5.833919
5142,63.47674
5984,65.4571
6565,56.86558
7804,56.51219
6943,71.15704
2136,2.465822
1065,4.187033385
600,16.1217624
4227,14.48515
7577,68.47904
77,20.13981517
7546,70.19371
2898,6.915354
4820,29.71753
9302,62.45252
6413,56.57319
9064,62.23915
8007,67.08536
5468,65.26303
5951,55.24695
3391,26.90099
5415,66.04097
2560,4.984918
8162,61.06693
2635,2.827378
5256,63.85242
3530,21.20428
8567,54.0833
1908,3.390052702
235,23.62866494
1604,3.954689282
7984,70.28492
3490,15.36862
1994,20.93887792
2824,11.55831
9285,59.91013
1342,10.46190099
8512,67.06183
1619,1.548600048
5287,52.03501
2060,12.4962
9955,60.07253
2219,25.69631
6038,50.07627
260,10.57197066
9365,60.34589
9093,67.34697
3744,9.741749
2026,4.510318
6988,70.82774
4234,10.1408
1917,5.798532598
1828,5.643360294
6233,63.18349
9332,37.36723
6283,68.22903
4208,1.063338
224,6.945736396
8915,53.58396
6469,36.26479
9413,56.21686
846,10.81273093
4289,4.164919
5560,43.29451
2551,10.86199
117,12.58298231
8837,68.20321
5966,56.51994
8195,66.7439
8659,61.63116
7489,59.43728
5,7.000993555
5342,52.3499
9111,52.3927
4324,7.283667
1063,1.018519598
2590,12.173
8434,65.25348
3735,22.7117
3517,2.921217
6986,50.64337
6767,55.06671
5622,66.0517
1605,13.77689046
1733,1.662826246
9341,59.15713
3812,8.249104
9624,59.1861
1761,17.96501147
5401,65.24071
2739,16.15139
2472,1.895979
6738,71.8851
6891,68.17457
7943,41.54053
4206,4.784022
6371,71.51954
232,15.31997698
8258,58.15583
7561,52.59552
6168,67.20609
3596,23.12261
6288,58.86869
4632,12.67469
125,7.231032028
7641,61.77813
6229,65.33266
1296,11.08150154
1976,4.266309981
9480,66.47483
9581,64.69309
5750,64.44732
8152,44.59709
3086,6.446693
9276,54.21518
6882,68.08911
9305,69.2394
7673,67.08693
3345,20.0119
8172,60.97847
9421,71.39698
5870,39.5421
6506,69.04134
2797,9.887746
918,10.34327947
1646,19.28013343
5122,54.55822
5126,67.76579
4621,2.611838
6809,71.4249
364,24.8868126
2125,16.6564
8150,55.31399
8717,50.72837
55,13.98666226
638,4.676474348
302,14.14101821
5811,44.89823
1276,15.97494301
4432,2.176948
3644,4.283128
4143,1.887597
2878,6.6307
6493,59.92546
5240,69.55373
9408,41.97598
6937,64.4649
7240,56.68304
2593,19.26465
2393,11.36938
523,1.939549257
6376,63.43732
6981,57.69823
6677,65.34217
3900,11.51439
9634,71.4569
5585,58.67143
9360,70.92476
7956,70.27195
7570,60.69402
6777,54.91727
671,7.279044337
4188,6.783568
666,14.86270396
3266,6.465898
1887,6.678176681
8472,69.86605
9091,62.23643
7687,46.24205
6031,58.43007
6090,59.96515
6238,62.50904
7350,59.82583
7830,70.2187
760,3.293435643
6254,51.4203
1906,6.531735637
3818,26.91021
6269,63.73429
4300,1.649887
5569,71.03451
7941,62.20392
4164,8.596278
5971,65.61605
3579,13.33383
2832,14.37481
5449,66.47606
3472,6.477458
6327,70.68154
137,7.251397592
7043,64.83209
4892,8.324111
2180,1.900671
7730,70.43313
3177,5.623623
4854,5.276321
4637,10.97775
5115,56.61608
7648,64.92325
4261,3.402225
1331,3.955928538
7002,54.57985
6941,60.45725
8017,46.77244
6241,49.35209
9987,54.54538
6881,55.47116
4530,4.480346
4673,3.878332
6996,47.12803
1252,14.06970055
3374,4.38777
2814,13.03957
4719,1.999262
6544,56.69865
4858,10.02376
7901,40.32467
8580,62.59775
8427,71.02583
1077,8.853636698
4363,19.04207
770,2.279259145
8865,56.76973
249,2.243757398
7239,59.49558
3419,5.927239
4976,8.930383
4544,10.35346
5565,68.03309
7939,64.91404
716,16.75922789
9652,63.42586
2048,7.793232
5997,58.42303
6600,62.54412
7245,56.73616
4178,26.10713
4809,5.387209
9482,71.99928
7140,69.29186
7190,69.81507
1460,9.38354759
5989,64.19903
2000,10.50826
8175,43.18342
404,2.43754565
384,17.18829795
9448,66.57294
9487,68.96928
1633,2.376509223
9853,61.80927
4784,2.77885
9456,45.5098
6970,58.04214
3925,10.86326
4158,17.62624
7449,46.87676
8415,63.96033
2193,2.918826
1015,3.328266165
5124,39.23416
7418,64.86671
7409,58.19013
8989,60.51339
2871,9.430096
9,3.422086139
1838,18.00704355
4804,13.21887
255,1.213704886
7026,52.75131
5713,54.69435
3324,17.54953
7714,56.26602
1581,17.78302494
924,14.44810037
2779,12.95415
7891,59.39367
6132,58.26304
5320,60.26386
7312,68.57417
7102,58.71889
6042,68.46483
3775,6.830372
4835,13.11297
4964,6.306379
539,3.564836875
7483,54.98522
2745,12.22942
3719,7.116216
6819,65.11023
9337,66.63279
4468,9.790274
667,2.216583602
7575,62.5016
8549,65.38821
5063,70.34008
1353,16.08842518
7114,70.41132
9773,60.45224
8662,45.48614
2703,13.50244
3330,10.00078
8053,66.78392
3584,10.85354
9441,60.47912
5645,71.3084
3376,9.091454
1256,2.439520256
6190,68.14401
5348,48.97044
4175,13.70911
4910,9.696166
1852,10.5309984
6316,44.65571
9854,67.76854
2105,18.381
133,9.743201772
5029,66.77924
928,5.425068599
823,1.128335443
7576,65.14224
1531,11.75090487
1214,12.40889924
504,5.658327457
6530,58.12363
3072,11.20366
9086,64.59202
8647,47.29134
6619,52.41439
9273,52.95001
3709,1.215614
4849,4.096547
4748,7.751707
4268,7.244015
9878,54.84956
8905,59.28121
4186,3.226415
5301,45.03776
2923,1.717806
6588,64.01062
1810,1.84841935
3486,8.351399
7419,65.31996
3141,9.873195
9347,69.1413
1324,2.967533379
4312,15.05177
7494,66.52217
8702,48.14443
8691,70.61755
9503,62.07809
5541,52.41441
6172,44.55455
1540,3.569000983
9409,69.99165
2681,5.874949
9882,57.2401
6313,41.0181
1191,6.691537735
5293,49.66569
1542,11.71308191
7056,67.5801
2539,2.440244
953,1.457335487
7241,69.5381
6731,58.90864
4846,4.212653
6801,56.8397
8010,69.22361
4330,3.656765
8924,43.98704
5334,52.42146
7330,47.2887
9348,53.03214
4729,5.364231
6541,66.77022
5305,47.01192
5161,70.99222
7860,56.5003
2156,8.66647
1062,9.876537733
1167,7.245906912
3636,1.110729
7651,60.49976
5588,40.35976
7192,51.95009
4491,7.042459
7266,57.41425
4980,2.146247
8335,47.86746
9952,67.0374
4946,3.184209
2782,6.30655
717,13.85187885
2502,24.14282
4360,1.358678
4171,5.062073
8082,61.27787
9760,60.67808
395,8.951793883
7186,51.30214
9822,53.90038
4492,3.592376
1365,5.682066541
9526,45.65226
8787,52.17851
5917,41.92048
4968,5.533306
2914,5.006746
5644,47.64072
3766,8.249394
3440,4.638114
7357,49.53164
6806,45.12287
2143,13.17391
5104,55.2092
5073,66.50929
1571,9.098041235
4079,3.80496
1122,8.688984603
2786,4.761845
2967,6.249599
2504,22.14611
5988,71.66334
8867,59.59171
7164,63.69896
728,11.70347852
7587,71.57202
7543,66.9099
412,4.156887945
5745,71.00882
7668,71.25643
825,6.492246879
3267,9.416447
3974,26.14972
8808,69.27587
8306,66.29517
417,18.61278731
6748,55.91669
8967,69.58993
2082,12.47887
8945,59.63916
3373,11.59206
5726,70.49565
4107,3.346632
4380,1.126364
7723,45.80397
1066,14.7804282
3913,4.86918
5536,65.41235
8002,70.11749
5387,70.69408
5732,63.01903
2738,6.512117
5052,65.15989
4000,1.669639
2427,13.12966
6833,48.37464
1687,7.367492072
851,26.01552533
6303,46.8684
9087,58.18133
5878,64.63019
8527,56.0677
2839,21.0878
4611,16.58054
9540,60.64369
9207,53.01595
2489,15.92001
6905,65.26702
7390,59.7815
2849,3.600682
6665,61.37983
5881,37.04125
4452,8.342325
7421,41.37315
6484,70.2223
2479,4.355677
6617,63.12959
2141,2.432366
5188,63.68805
9704,67.75508
2744,3.660516
7253,59.21096
3506,3.986525
1679,16.08388872
4249,8.870031
3147,9.075014
8130,71.44783
7004,70.24121
580,1.084656113
4070,8.839856
3343,8.997315
7404,62.56329
3672,5.096104
559,6.013261132
5237,50.09799
7805,47.11262
512,1.542556879
1081,10.19437082
1664,6.5443199
9204,59.20412
1931,2.48527604
9666,63.56455
1150,17.67252758
2838,4.753084
5949,60.37982
8308,67.23058
8932,63.6336
9788,69.3778
5177,54.97784
830,5.179004124
8311,62.08563
4752,11.89052
9850,45.85581
635,9.126959742
4465,15.85774
6799,64.79346
7987,62.86179
7079,61.03116
6966,60.96581
4142,24.94225
7027,38.25714
9183,71.07066
876,1.161803984
4869,15.39062
5315,57.78386
5222,67.49846
4,1.670971726
3051,4.462414
5691,57.50491
3124,8.161424
2491,4.847411
3854,7.100883
4777,10.12764
7509,62.58109
6457,65.05715
6293,49.22663
1148,8.889790813
574,6.786723844
3769,10.33785
4146,10.42248
853,5.110718131
5919,65.07074
9358,51.79712
6614,65.57158
6002,63.92945
9163,39.62761
4495,12.94793
8173,56.97428
6655,39.95689
2368,10.85537
4780,7.329775
7992,65.50762
2950,7.513611
5625,62.37954
6971,55.83342
8716,44.14411
1841,2.111376258
5986,50.69944
537,9.450195459
2806,11.70115
5801,58.50278
5596,47.99239
7206,54.04993
7343,60.11026
7560,62.00464
8096,70.28113
784,2.968358466
1409,1.522691557
154,18.91276578
7806,63.50859
3009,1.125218
1686,6.70301496
4014,2.068518
7455,64.91211
3863,9.373591
2733,23.22012
1895,15.73628072
5442,49.96921
569,14.17620441
6709,58.04416
5854,54.24636
1816,7.179893502
8319,66.44706
3394,4.947213
3327,7.685124
9982,68.52825
6102,63.40077
2975,6.039499
980,14.02849733
190,1.408375942
9331,53.99857
5088,54.14957
699,10.56061324
9759,67.66702
606,7.737353244
301,11.16903388
3420,7.151009
9804,66.16906
1060,4.764739683
3444,1.776605
1069,4.218778557
2205,6.17382
9435,68.00653
7339,48.10173
8208,61.0537
7679,40.24973
4642,11.61194
7683,57.11409
9007,52.76138
7996,51.68157
5600,67.91991
9151,69.97252
7022,63.49131
4893,4.484822
225,9.999416271
3354,4.066766
5895,66.52284
8754,56.15392
3436,11.64763
1693,7.387393996
6893,59.34372
1045,13.37654004
3446,8.612943
8050,67.56344
9146,57.86469
9981,61.48957
4735,17.06338
4496,2.284487
1218,12.09641389
6015,68.69263
9719,66.21339
3987,9.820347
4911,6.135015
9492,54.87013
4493,15.73713
6944,55.62125
5699,67.40482
8352,52.53037
956,16.66814552
2869,5.129029
4433,12.36516
4973,11.94546
2961,9.561875
2200,10.7285
98,20.31163945
9849,53.20557
2557,10.69505
8445,67.75127
4199,4.61822
9637,51.84838
5539,59.6877
1648,4.300271811
6197,65.1302
6295,67.57266
4499,19.69566
1154,13.85473212
2255,1.703799
3170,1.597599
7400,63.86407
7158,68.93442
3108,9.27204
4548,14.66847
5423,61.50313
2049,13.37596
9208,57.80772
8815,65.99581
9797,45.44227
262,8.959047529
4061,20.25956
5534,57.81671
6616,68.7415
8120,70.67844
8155,69.59174
1802,2.932159225
4736,6.723311
2385,12.26499
6694,59.41977
5759,66.05097
1959,10.99607752
2976,10.11079
8680,67.73415
1843,11.46566243
1734,8.406444381
2911,3.583025
8338,66.13718
1986,7.443067222
9561,55.88547
6546,61.44671
7098,63.73521
2811,11.56278
659,6.735352382
2511,10.52249
4282,9.468306
9339,56.17179
8800,68.68812
6287,64.29998
1930,17.05603447
7125,65.06377
197,5.874064017
7777,47.46129
2931,8.840599
8004,55.36779
2327,2.497434
4389,15.95966
8958,56.18852
4218,2.106961
202,12.39088509
3510,3.155188
4931,6.422331
5535,56.54286
5791,61.29358
1707,1.871917709
5172,52.55673
5249,53.91548
6528,54.88358
9848,57.89422
5855,62.39739
8164,70.87198
854,8.802527803
4737,9.712168
698,2.995498523
3696,1.671807
1636,16.72537387
7280,57.06138
7554,48.62124
3581,1.280342
1291,7.010189312
6585,67.86102
1853,9.630236452
5232,66.62742
3763,4.860179
3304,12.73703
1495,14.60426293
7994,63.83868
1998,6.093194674
663,19.21689293
3748,7.374499
4413,6.92143
5530,41.51958
5575,64.41881
8901,47.40118
7526,62.99928
9474,56.22378
5864,38.05187
6776,60.17878
1306,8.034201127
7392,61.95264
5592,58.2745
9721,71.68601
1663,21.87100089
5450,65.83332
9954,59.29022
3627,3.048345
2693,4.888977
9789,51.63569
5915,66.16845
3157,3.589597
6668,68.04207
1059,10.81815085
4636,12.4341
3242,1.625652
1678,6.525380768
6892,64.88325
6374,66.07472
7574,53.5035
1757,5.402712746
6019,67.99211
5116,53.61316
8755,62.13428
7408,54.84444
2790,12.24637
863,5.240131023
7858,49.86477
1484,3.160392389
7035,56.94052
7721,60.69643
5977,63.26277
5134,69.91306
206,3.043063167
4488,11.94283
6938,61.02337
9062,66.15184
6910,46.26476
502,5.100566529
7385,56.1113
1028,9.539729035
3840,10.33427
8110,68.55021
5056,62.9209
9762,71.34763
8154,65.66053
2731,4.213099
8996,48.85809
2454,2.930277
7215,69.03254
3104,1.891666
8392,45.91919
6278,59.51823
3099,16.17631
6184,70.98518
3561,7.83307
5892,56.03048
391,15.35762157
6736,69.32507
5618,63.30929
5258,69.03829
9687,61.53436
2695,8.377189
2027,3.843142
5463,67.82145
2568,13.43811
8006,61.35472
64,9.634946079
2062,11.75027
5276,68.84751
7208,63.69034
8684,71.31658
8571,36.19603
6331,69.48178
4859,11.61657
4887,22.744
9268,69.84899
878,18.66504433
8529,67.00862
7916,55.29166
6863,64.89046
7892,63.98562
6439,58.70772
7869,58.42671
1016,2.722310392
9467,67.41948
7629,39.32461
995,15.27829427
4297,8.172776
161,11.92299244
5675,61.60654
6873,69.14112
9692,66.51398
7989,68.04513
3843,10.03423
1021,18.39607984
3073,9.858242
7555,63.37746
3943,13.41057
1585,7.208423897
3152,2.923404
8226,43.50453
775,16.97529426
9670,57.20402
7099,44.14519
5486,38.54459
6235,55.20546
9555,53.60799
7041,55.54569
2612,14.86158
7513,67.37714
8433,60.74742
8792,66.50713
5393,49.48328
8838,51.67488
3890,15.39326
3556,8.846877
1528,7.843263617
1267,22.71649048
7734,61.4665
1899,2.871999386
4658,13.69077
3005,1.868309
2734,13.81356
189,7.007695148
9167,50.8968
2747,15.80736
2047,6.645141
7849,47.65766
2558,6.905862
9274,67.87019
8666,67.91936
6396,48.52168
3385,12.15758
4555,5.798779
1184,5.958420709
6420,68.30662
5051,66.59755
5311,71.0031
2433,7.948145
6949,62.96668
769,4.332134531
1685,5.705926395
8322,66.16108
5578,59.2505
4426,7.007574
466,17.24908083
6265,56.64842
5734,71.02256
5191,63.05897
5390,59.50718
860,5.028564472
7270,57.6549
